date;state_id;state_name;vaccine;dose_number;doses_administered_cumulative
2021-03-27T23:59:59+01:00;1;Burgenland;Other;2;0
2021-03-27T23:59:59+01:00;1;Burgenland;Other;3;0
2021-03-27T23:59:59+01:00;2;Kärnten;AstraZeneca;1;24560
2021-03-27T23:59:59+01:00;2;Kärnten;AstraZeneca;2;3
2021-03-27T23:59:59+01:00;2;Kärnten;AstraZeneca;3;0
2021-03-27T23:59:59+01:00;2;Kärnten;BioNTechPfizer;1;42886
2021-03-27T23:59:59+01:00;2;Kärnten;BioNTechPfizer;2;31429
2021-03-27T23:59:59+01:00;2;Kärnten;BioNTechPfizer;3;6
2021-03-27T23:59:59+01:00;2;Kärnten;Janssen;1;8
2021-03-27T23:59:59+01:00;2;Kärnten;Janssen;2;0
2021-03-27T23:59:59+01:00;2;Kärnten;Janssen;3;0
2021-03-27T23:59:59+01:00;2;Kärnten;Moderna;1;5889
2021-03-27T23:59:59+01:00;2;Kärnten;Moderna;2;1366
2021-03-27T23:59:59+01:00;2;Kärnten;Moderna;3;0
2021-03-27T23:59:59+01:00;2;Kärnten;Other;1;8
2021-03-27T23:59:59+01:00;2;Kärnten;Other;2;5
2021-03-27T23:59:59+01:00;2;Kärnten;Other;3;0
2021-03-27T23:59:59+01:00;3;Niederösterreich;AstraZeneca;1;79218
2021-03-27T23:59:59+01:00;3;Niederösterreich;AstraZeneca;2;5
2021-03-27T23:59:59+01:00;3;Niederösterreich;AstraZeneca;3;1
2021-03-27T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;1;131818
2021-03-27T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;2;81860
2021-03-27T23:59:59+01:00;3;Niederösterreich;BioNTechPfizer;3;0
2021-03-27T23:59:59+01:00;3;Niederösterreich;Janssen;1;9
2021-03-27T23:59:59+01:00;3;Niederösterreich;Janssen;2;0
2021-03-27T23:59:59+01:00;3;Niederösterreich;Janssen;3;0
2021-03-27T23:59:59+01:00;3;Niederösterreich;Moderna;1;21660
2021-03-27T23:59:59+01:00;3;Niederösterreich;Moderna;2;2245
2021-03-27T23:59:59+01:00;3;Niederösterreich;Moderna;3;0
2021-03-27T23:59:59+01:00;3;Niederösterreich;Other;1;40
2021-03-27T23:59:59+01:00;3;Niederösterreich;Other;2;19
2021-03-27T23:59:59+01:00;3;Niederösterreich;Other;3;0
2021-03-27T23:59:59+01:00;4;Oberösterreich;AstraZeneca;1;69567
2021-03-27T23:59:59+01:00;4;Oberösterreich;AstraZeneca;2;11
2021-03-27T23:59:59+01:00;4;Oberösterreich;AstraZeneca;3;0
2021-03-27T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;1;118801
2021-03-27T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;2;62777
2021-03-27T23:59:59+01:00;4;Oberösterreich;BioNTechPfizer;3;0
2021-03-27T23:59:59+01:00;4;Oberösterreich;Janssen;1;4
2021-03-27T23:59:59+01:00;4;Oberösterreich;Janssen;2;0
2021-03-27T23:59:59+01:00;4;Oberösterreich;Janssen;3;0
2021-03-27T23:59:59+01:00;4;Oberösterreich;Moderna;1;10644
2021-03-27T23:59:59+01:00;4;Oberösterreich;Moderna;2;2730
2021-03-27T23:59:59+01:00;4;Oberösterreich;Moderna;3;0
2021-03-27T23:59:59+01:00;4;Oberösterreich;Other;1;32
2021-03-27T23:59:59+01:00;4;Oberösterreich;Other;2;24
2021-03-27T23:59:59+01:00;4;Oberösterreich;Other;3;0
2021-03-27T23:59:59+01:00;5;Salzburg;AstraZeneca;1;15172
2021-03-27T23:59:59+01:00;5;Salzburg;AstraZeneca;2;14
2021-03-27T23:59:59+01:00;5;Salzburg;AstraZeneca;3;0
2021-03-27T23:59:59+01:00;5;Salzburg;BioNTechPfizer;1;46181
2021-03-27T23:59:59+01:00;5;Salzburg;BioNTechPfizer;2;24986
2021-03-27T23:59:59+01:00;5;Salzburg;BioNTechPfizer;3;0
2021-03-27T23:59:59+01:00;5;Salzburg;Janssen;1;2
2021-03-27T23:59:59+01:00;5;Salzburg;Janssen;2;0
2021-03-27T23:59:59+01:00;5;Salzburg;Janssen;3;0
2021-03-27T23:59:59+01:00;5;Salzburg;Moderna;1;2917
2021-03-27T23:59:59+01:00;5;Salzburg;Moderna;2;1154
2021-03-27T23:59:59+01:00;5;Salzburg;Moderna;3;0
2021-03-27T23:59:59+01:00;5;Salzburg;Other;1;23
2021-03-27T23:59:59+01:00;5;Salzburg;Other;2;7
2021-03-27T23:59:59+01:00;5;Salzburg;Other;3;0
2021-03-27T23:59:59+01:00;6;Steiermark;AstraZeneca;1;48807
2021-03-27T23:59:59+01:00;6;Steiermark;AstraZeneca;2;7
2021-03-27T23:59:59+01:00;6;Steiermark;AstraZeneca;3;0
2021-03-27T23:59:59+01:00;6;Steiermark;BioNTechPfizer;1;76968
2021-03-27T23:59:59+01:00;6;Steiermark;BioNTechPfizer;2;68074
2021-03-27T23:59:59+01:00;6;Steiermark;BioNTechPfizer;3;1
2021-03-27T23:59:59+01:00;6;Steiermark;Janssen;1;5
2021-03-27T23:59:59+01:00;6;Steiermark;Janssen;2;0
2021-03-27T23:59:59+01:00;6;Steiermark;Janssen;3;0
2021-03-27T23:59:59+01:00;6;Steiermark;Moderna;1;11507
2021-03-27T23:59:59+01:00;6;Steiermark;Moderna;2;2193
2021-03-27T23:59:59+01:00;6;Steiermark;Moderna;3;0
2021-03-27T23:59:59+01:00;6;Steiermark;Other;1;17
2021-03-27T23:59:59+01:00;6;Steiermark;Other;2;6
2021-03-27T23:59:59+01:00;6;Steiermark;Other;3;0
2021-03-27T23:59:59+01:00;7;Tirol;AstraZeneca;1;29078
2021-03-27T23:59:59+01:00;7;Tirol;AstraZeneca;2;5
2021-03-27T23:59:59+01:00;7;Tirol;AstraZeneca;3;0
2021-03-27T23:59:59+01:00;7;Tirol;BioNTechPfizer;1;111373
2021-03-27T23:59:59+01:00;7;Tirol;BioNTechPfizer;2;32983
2021-03-27T23:59:59+01:00;7;Tirol;BioNTechPfizer;3;1
2021-03-27T23:59:59+01:00;7;Tirol;Janssen;1;3
2021-03-27T23:59:59+01:00;7;Tirol;Janssen;2;0
2021-03-27T23:59:59+01:00;7;Tirol;Janssen;3;0
2021-03-27T23:59:59+01:00;7;Tirol;Moderna;1;4787
2021-03-27T23:59:59+01:00;7;Tirol;Moderna;2;2539
2021-03-27T23:59:59+01:00;7;Tirol;Moderna;3;0
2021-03-27T23:59:59+01:00;7;Tirol;Other;1;37
2021-03-27T23:59:59+01:00;7;Tirol;Other;2;21
2021-03-27T23:59:59+01:00;7;Tirol;Other;3;0
2021-03-27T23:59:59+01:00;8;Vorarlberg;AstraZeneca;1;20271
2021-03-27T23:59:59+01:00;8;Vorarlberg;AstraZeneca;2;3
2021-03-27T23:59:59+01:00;8;Vorarlberg;AstraZeneca;3;0
2021-03-27T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;1;29995
2021-03-27T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;2;23259
2021-03-27T23:59:59+01:00;8;Vorarlberg;BioNTechPfizer;3;1
2021-03-27T23:59:59+01:00;8;Vorarlberg;Janssen;1;0
2021-03-27T23:59:59+01:00;8;Vorarlberg;Janssen;2;0
2021-03-27T23:59:59+01:00;8;Vorarlberg;Janssen;3;0
2021-03-27T23:59:59+01:00;8;Vorarlberg;Moderna;1;4981
2021-03-27T23:59:59+01:00;8;Vorarlberg;Moderna;2;1416
2021-03-27T23:59:59+01:00;8;Vorarlberg;Moderna;3;0
2021-03-27T23:59:59+01:00;8;Vorarlberg;Other;1;26
2021-03-27T23:59:59+01:00;8;Vorarlberg;Other;2;26
2021-03-27T23:59:59+01:00;8;Vorarlberg;Other;3;0
2021-03-27T23:59:59+01:00;9;Wien;AstraZeneca;1;76241
2021-03-27T23:59:59+01:00;9;Wien;AstraZeneca;2;14
2021-03-27T23:59:59+01:00;9;Wien;AstraZeneca;3;0
2021-03-27T23:59:59+01:00;9;Wien;BioNTechPfizer;1;122130
2021-03-27T23:59:59+01:00;9;Wien;BioNTechPfizer;2;71157
2021-03-27T23:59:59+01:00;9;Wien;BioNTechPfizer;3;1
2021-03-27T23:59:59+01:00;9;Wien;Janssen;1;12
2021-03-27T23:59:59+01:00;9;Wien;Janssen;2;0
2021-03-27T23:59:59+01:00;9;Wien;Janssen;3;0
2021-03-27T23:59:59+01:00;9;Wien;Moderna;1;20670
2021-03-27T23:59:59+01:00;9;Wien;Moderna;2;2400
2021-03-27T23:59:59+01:00;9;Wien;Moderna;3;0
2021-03-27T23:59:59+01:00;9;Wien;Other;1;328
2021-03-27T23:59:59+01:00;9;Wien;Other;2;191
2021-03-27T23:59:59+01:00;9;Wien;Other;3;0
2021-03-27T23:59:59+01:00;10;Österreich;AstraZeneca;1;380895
2021-03-27T23:59:59+01:00;10;Österreich;AstraZeneca;2;69
2021-03-27T23:59:59+01:00;10;Österreich;AstraZeneca;3;1
2021-03-27T23:59:59+01:00;10;Österreich;BioNTechPfizer;1;710632
2021-03-27T23:59:59+01:00;10;Österreich;BioNTechPfizer;2;416811
2021-03-27T23:59:59+01:00;10;Österreich;BioNTechPfizer;3;20
2021-03-27T23:59:59+01:00;10;Österreich;Janssen;1;55
2021-03-27T23:59:59+01:00;10;Österreich;Janssen;2;0
2021-03-27T23:59:59+01:00;10;Österreich;Janssen;3;0
2021-03-27T23:59:59+01:00;10;Österreich;Moderna;1;86512
2021-03-27T23:59:59+01:00;10;Österreich;Moderna;2;17113
2021-03-27T23:59:59+01:00;10;Österreich;Moderna;3;0
2021-03-27T23:59:59+01:00;10;Österreich;Other;1;552
2021-03-27T23:59:59+01:00;10;Österreich;Other;2;313
2021-03-27T23:59:59+01:00;10;Österreich;Other;3;0
2021-03-28T23:59:59+02:00;0;NoState;AstraZeneca;1;4939
2021-03-28T23:59:59+02:00;0;NoState;AstraZeneca;2;6
2021-03-28T23:59:59+02:00;0;NoState;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;0;NoState;BioNTechPfizer;1;6999
2021-03-28T23:59:59+02:00;0;NoState;BioNTechPfizer;2;4507
2021-03-28T23:59:59+02:00;0;NoState;BioNTechPfizer;3;0
2021-03-28T23:59:59+02:00;0;NoState;Janssen;1;11
2021-03-28T23:59:59+02:00;0;NoState;Janssen;2;0
2021-03-28T23:59:59+02:00;0;NoState;Janssen;3;0
2021-03-28T23:59:59+02:00;0;NoState;Moderna;1;697
2021-03-28T23:59:59+02:00;0;NoState;Moderna;2;204
2021-03-28T23:59:59+02:00;0;NoState;Moderna;3;0
2021-03-28T23:59:59+02:00;0;NoState;Other;1;39
2021-03-28T23:59:59+02:00;0;NoState;Other;2;14
2021-03-28T23:59:59+02:00;0;NoState;Other;3;0
2021-03-28T23:59:59+02:00;1;Burgenland;AstraZeneca;1;15430
2021-03-28T23:59:59+02:00;1;Burgenland;AstraZeneca;2;3
2021-03-28T23:59:59+02:00;1;Burgenland;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;1;Burgenland;BioNTechPfizer;1;23546
2021-03-28T23:59:59+02:00;1;Burgenland;BioNTechPfizer;2;15840
2021-03-28T23:59:59+02:00;1;Burgenland;BioNTechPfizer;3;10
2021-03-28T23:59:59+02:00;1;Burgenland;Janssen;1;1
2021-03-28T23:59:59+02:00;1;Burgenland;Janssen;2;0
2021-03-28T23:59:59+02:00;1;Burgenland;Janssen;3;0
2021-03-28T23:59:59+02:00;1;Burgenland;Moderna;1;2777
2021-03-28T23:59:59+02:00;1;Burgenland;Moderna;2;874
2021-03-28T23:59:59+02:00;1;Burgenland;Moderna;3;0
2021-03-28T23:59:59+02:00;1;Burgenland;Other;1;3
2021-03-28T23:59:59+02:00;1;Burgenland;Other;2;0
2021-03-28T23:59:59+02:00;1;Burgenland;Other;3;0
2021-03-28T23:59:59+02:00;2;Kärnten;AstraZeneca;1;24575
2021-03-28T23:59:59+02:00;2;Kärnten;AstraZeneca;2;3
2021-03-28T23:59:59+02:00;2;Kärnten;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;44836
2021-03-28T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;32216
2021-03-28T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;6
2021-03-28T23:59:59+02:00;2;Kärnten;Janssen;1;8
2021-03-28T23:59:59+02:00;2;Kärnten;Janssen;2;0
2021-03-28T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-03-28T23:59:59+02:00;2;Kärnten;Moderna;1;5893
2021-03-28T23:59:59+02:00;2;Kärnten;Moderna;2;1366
2021-03-28T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-03-28T23:59:59+02:00;2;Kärnten;Other;1;8
2021-03-28T23:59:59+02:00;2;Kärnten;Other;2;5
2021-03-28T23:59:59+02:00;2;Kärnten;Other;3;0
2021-03-28T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;79265
2021-03-28T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;5
2021-03-28T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;1
2021-03-28T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;132708
2021-03-28T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;82161
2021-03-28T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;0
2021-03-28T23:59:59+02:00;3;Niederösterreich;Janssen;1;9
2021-03-28T23:59:59+02:00;3;Niederösterreich;Janssen;2;0
2021-03-28T23:59:59+02:00;3;Niederösterreich;Janssen;3;0
2021-03-28T23:59:59+02:00;3;Niederösterreich;Moderna;1;22305
2021-03-28T23:59:59+02:00;3;Niederösterreich;Moderna;2;2245
2021-03-28T23:59:59+02:00;3;Niederösterreich;Moderna;3;0
2021-03-28T23:59:59+02:00;3;Niederösterreich;Other;1;40
2021-03-28T23:59:59+02:00;3;Niederösterreich;Other;2;19
2021-03-28T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-03-28T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;69869
2021-03-28T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;11
2021-03-28T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;118874
2021-03-28T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;62997
2021-03-28T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;0
2021-03-28T23:59:59+02:00;4;Oberösterreich;Janssen;1;4
2021-03-28T23:59:59+02:00;4;Oberösterreich;Janssen;2;0
2021-03-28T23:59:59+02:00;4;Oberösterreich;Janssen;3;0
2021-03-28T23:59:59+02:00;4;Oberösterreich;Moderna;1;10646
2021-03-28T23:59:59+02:00;4;Oberösterreich;Moderna;2;2730
2021-03-28T23:59:59+02:00;4;Oberösterreich;Moderna;3;0
2021-03-28T23:59:59+02:00;4;Oberösterreich;Other;1;32
2021-03-28T23:59:59+02:00;4;Oberösterreich;Other;2;24
2021-03-28T23:59:59+02:00;4;Oberösterreich;Other;3;0
2021-03-28T23:59:59+02:00;5;Salzburg;AstraZeneca;1;15177
2021-03-28T23:59:59+02:00;5;Salzburg;AstraZeneca;2;14
2021-03-28T23:59:59+02:00;5;Salzburg;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;5;Salzburg;BioNTechPfizer;1;46190
2021-03-28T23:59:59+02:00;5;Salzburg;BioNTechPfizer;2;24991
2021-03-28T23:59:59+02:00;5;Salzburg;BioNTechPfizer;3;0
2021-03-28T23:59:59+02:00;5;Salzburg;Janssen;1;2
2021-03-28T23:59:59+02:00;5;Salzburg;Janssen;2;0
2021-03-28T23:59:59+02:00;5;Salzburg;Janssen;3;0
2021-03-28T23:59:59+02:00;5;Salzburg;Moderna;1;2917
2021-03-28T23:59:59+02:00;5;Salzburg;Moderna;2;1154
2021-03-28T23:59:59+02:00;5;Salzburg;Moderna;3;0
2021-03-28T23:59:59+02:00;5;Salzburg;Other;1;24
2021-03-28T23:59:59+02:00;5;Salzburg;Other;2;7
2021-03-28T23:59:59+02:00;5;Salzburg;Other;3;0
2021-03-28T23:59:59+02:00;6;Steiermark;AstraZeneca;1;48874
2021-03-28T23:59:59+02:00;6;Steiermark;AstraZeneca;2;7
2021-03-28T23:59:59+02:00;6;Steiermark;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;6;Steiermark;BioNTechPfizer;1;77077
2021-03-28T23:59:59+02:00;6;Steiermark;BioNTechPfizer;2;68388
2021-03-28T23:59:59+02:00;6;Steiermark;BioNTechPfizer;3;1
2021-03-28T23:59:59+02:00;6;Steiermark;Janssen;1;5
2021-03-28T23:59:59+02:00;6;Steiermark;Janssen;2;0
2021-03-28T23:59:59+02:00;6;Steiermark;Janssen;3;0
2021-03-28T23:59:59+02:00;6;Steiermark;Moderna;1;11507
2021-03-28T23:59:59+02:00;6;Steiermark;Moderna;2;2194
2021-03-28T23:59:59+02:00;6;Steiermark;Moderna;3;0
2021-03-28T23:59:59+02:00;6;Steiermark;Other;1;17
2021-03-28T23:59:59+02:00;6;Steiermark;Other;2;6
2021-03-28T23:59:59+02:00;6;Steiermark;Other;3;0
2021-03-28T23:59:59+02:00;7;Tirol;AstraZeneca;1;30149
2021-03-28T23:59:59+02:00;7;Tirol;AstraZeneca;2;5
2021-03-28T23:59:59+02:00;7;Tirol;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;7;Tirol;BioNTechPfizer;1;111384
2021-03-28T23:59:59+02:00;7;Tirol;BioNTechPfizer;2;33089
2021-03-28T23:59:59+02:00;7;Tirol;BioNTechPfizer;3;1
2021-03-28T23:59:59+02:00;7;Tirol;Janssen;1;3
2021-03-28T23:59:59+02:00;7;Tirol;Janssen;2;0
2021-03-28T23:59:59+02:00;7;Tirol;Janssen;3;0
2021-03-28T23:59:59+02:00;7;Tirol;Moderna;1;4787
2021-03-28T23:59:59+02:00;7;Tirol;Moderna;2;2540
2021-03-28T23:59:59+02:00;7;Tirol;Moderna;3;0
2021-03-28T23:59:59+02:00;7;Tirol;Other;1;37
2021-03-28T23:59:59+02:00;7;Tirol;Other;2;21
2021-03-28T23:59:59+02:00;7;Tirol;Other;3;0
2021-03-28T23:59:59+02:00;8;Vorarlberg;AstraZeneca;1;20293
2021-03-28T23:59:59+02:00;8;Vorarlberg;AstraZeneca;2;3
2021-03-28T23:59:59+02:00;8;Vorarlberg;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;1;30348
2021-03-28T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;2;24230
2021-03-28T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;3;1
2021-03-28T23:59:59+02:00;8;Vorarlberg;Janssen;1;0
2021-03-28T23:59:59+02:00;8;Vorarlberg;Janssen;2;0
2021-03-28T23:59:59+02:00;8;Vorarlberg;Janssen;3;0
2021-03-28T23:59:59+02:00;8;Vorarlberg;Moderna;1;4982
2021-03-28T23:59:59+02:00;8;Vorarlberg;Moderna;2;2063
2021-03-28T23:59:59+02:00;8;Vorarlberg;Moderna;3;0
2021-03-28T23:59:59+02:00;8;Vorarlberg;Other;1;26
2021-03-28T23:59:59+02:00;8;Vorarlberg;Other;2;26
2021-03-28T23:59:59+02:00;8;Vorarlberg;Other;3;0
2021-03-28T23:59:59+02:00;9;Wien;AstraZeneca;1;76404
2021-03-28T23:59:59+02:00;9;Wien;AstraZeneca;2;18
2021-03-28T23:59:59+02:00;9;Wien;AstraZeneca;3;0
2021-03-28T23:59:59+02:00;9;Wien;BioNTechPfizer;1;123968
2021-03-28T23:59:59+02:00;9;Wien;BioNTechPfizer;2;72474
2021-03-28T23:59:59+02:00;9;Wien;BioNTechPfizer;3;1
2021-03-28T23:59:59+02:00;9;Wien;Janssen;1;12
2021-03-28T23:59:59+02:00;9;Wien;Janssen;2;0
2021-03-28T23:59:59+02:00;9;Wien;Janssen;3;0
2021-03-28T23:59:59+02:00;9;Wien;Moderna;1;20714
2021-03-28T23:59:59+02:00;9;Wien;Moderna;2;2401
2021-03-28T23:59:59+02:00;9;Wien;Moderna;3;0
2021-03-28T23:59:59+02:00;9;Wien;Other;1;342
2021-03-28T23:59:59+02:00;9;Wien;Other;2;192
2021-03-28T23:59:59+02:00;9;Wien;Other;3;0
2021-03-28T23:59:59+02:00;10;Österreich;AstraZeneca;1;384975
2021-03-28T23:59:59+02:00;10;Österreich;AstraZeneca;2;75
2021-03-28T23:59:59+02:00;10;Österreich;AstraZeneca;3;1
2021-03-28T23:59:59+02:00;10;Österreich;BioNTechPfizer;1;715930
2021-03-28T23:59:59+02:00;10;Österreich;BioNTechPfizer;2;420893
2021-03-28T23:59:59+02:00;10;Österreich;BioNTechPfizer;3;20
2021-03-28T23:59:59+02:00;10;Österreich;Janssen;1;55
2021-03-28T23:59:59+02:00;10;Österreich;Janssen;2;0
2021-03-28T23:59:59+02:00;10;Österreich;Janssen;3;0
2021-03-28T23:59:59+02:00;10;Österreich;Moderna;1;87225
2021-03-28T23:59:59+02:00;10;Österreich;Moderna;2;17771
2021-03-28T23:59:59+02:00;10;Österreich;Moderna;3;0
2021-03-28T23:59:59+02:00;10;Österreich;Other;1;568
2021-03-28T23:59:59+02:00;10;Österreich;Other;2;314
2021-03-28T23:59:59+02:00;10;Österreich;Other;3;0
2021-03-29T23:59:59+02:00;0;NoState;AstraZeneca;1;5054
2021-03-29T23:59:59+02:00;0;NoState;AstraZeneca;2;6
2021-03-29T23:59:59+02:00;0;NoState;AstraZeneca;3;0
2021-03-29T23:59:59+02:00;0;NoState;BioNTechPfizer;1;7052
2021-03-29T23:59:59+02:00;0;NoState;BioNTechPfizer;2;4556
2021-03-29T23:59:59+02:00;0;NoState;BioNTechPfizer;3;0
2021-03-29T23:59:59+02:00;0;NoState;Janssen;1;12
2021-03-29T23:59:59+02:00;0;NoState;Janssen;2;0
2021-03-29T23:59:59+02:00;0;NoState;Janssen;3;0
2021-03-29T23:59:59+02:00;0;NoState;Moderna;1;731
2021-03-29T23:59:59+02:00;0;NoState;Moderna;2;210
2021-03-29T23:59:59+02:00;0;NoState;Moderna;3;0
2021-03-29T23:59:59+02:00;0;NoState;Other;1;39
2021-03-29T23:59:59+02:00;0;NoState;Other;2;14
2021-03-29T23:59:59+02:00;0;NoState;Other;3;0
2021-03-29T23:59:59+02:00;1;Burgenland;AstraZeneca;1;15453
2021-03-29T23:59:59+02:00;1;Burgenland;AstraZeneca;2;6
2021-03-29T23:59:59+02:00;1;Burgenland;AstraZeneca;3;0
2021-03-29T23:59:59+02:00;1;Burgenland;BioNTechPfizer;1;23658
2021-03-29T23:59:59+02:00;1;Burgenland;BioNTechPfizer;2;15868
2021-03-29T23:59:59+02:00;1;Burgenland;BioNTechPfizer;3;10
2021-03-29T23:59:59+02:00;1;Burgenland;Janssen;1;1
2021-03-29T23:59:59+02:00;1;Burgenland;Janssen;2;0
2021-03-29T23:59:59+02:00;1;Burgenland;Janssen;3;0
2021-03-29T23:59:59+02:00;1;Burgenland;Moderna;1;2796
2021-03-29T23:59:59+02:00;1;Burgenland;Moderna;2;930
2021-03-29T23:59:59+02:00;1;Burgenland;Moderna;3;0
2021-03-29T23:59:59+02:00;1;Burgenland;Other;1;3
2021-03-29T23:59:59+02:00;1;Burgenland;Other;2;0
2021-03-29T23:59:59+02:00;1;Burgenland;Other;3;0
2021-03-29T23:59:59+02:00;2;Kärnten;AstraZeneca;1;25014
2021-03-29T23:59:59+02:00;2;Kärnten;AstraZeneca;2;3
2021-03-29T23:59:59+02:00;2;Kärnten;AstraZeneca;3;0
2021-03-29T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;44858
2021-03-29T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;32220
2021-03-29T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;6
2021-03-29T23:59:59+02:00;2;Kärnten;Janssen;1;8
2021-03-29T23:59:59+02:00;2;Kärnten;Janssen;2;0
2021-03-29T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-03-29T23:59:59+02:00;2;Kärnten;Moderna;1;5902
2021-03-29T23:59:59+02:00;2;Kärnten;Moderna;2;1374
2021-03-29T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-03-29T23:59:59+02:00;2;Kärnten;Other;1;8
2021-03-29T23:59:59+02:00;2;Kärnten;Other;2;6
2021-03-29T23:59:59+02:00;2;Kärnten;Other;3;0
2021-03-29T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;82057
2021-03-29T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;6
2021-03-29T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;1
2021-03-29T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;133222
2021-03-29T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;82514
2021-03-29T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;0
2021-03-29T23:59:59+02:00;3;Niederösterreich;Janssen;1;9
2021-03-29T23:59:59+02:00;3;Niederösterreich;Janssen;2;0
2021-03-29T23:59:59+02:00;3;Niederösterreich;Janssen;3;0
2021-03-29T23:59:59+02:00;3;Niederösterreich;Moderna;1;22834
2021-03-29T23:59:59+02:00;3;Niederösterreich;Moderna;2;2574
2021-03-29T23:59:59+02:00;3;Niederösterreich;Moderna;3;0
2021-03-29T23:59:59+02:00;3;Niederösterreich;Other;1;42
2021-03-29T23:59:59+02:00;3;Niederösterreich;Other;2;21
2021-03-29T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-03-29T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;70346
2021-03-29T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;11
2021-03-29T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;0
2021-03-29T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;118933
2021-03-29T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;63132
2021-03-29T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;0
2021-03-29T23:59:59+02:00;4;Oberösterreich;Janssen;1;5
2021-03-29T23:59:59+02:00;4;Oberösterreich;Janssen;2;0
2021-03-29T23:59:59+02:00;4;Oberösterreich;Janssen;3;0
2021-03-29T23:59:59+02:00;4;Oberösterreich;Moderna;1;15843
2021-03-29T23:59:59+02:00;4;Oberösterreich;Moderna;2;2732
2021-03-29T23:59:59+02:00;4;Oberösterreich;Moderna;3;0
2021-03-29T23:59:59+02:00;4;Oberösterreich;Other;1;32
2021-03-29T23:59:59+02:00;4;Oberösterreich;Other;2;26
2021-03-29T23:59:59+02:00;4;Oberösterreich;Other;3;0
2021-03-29T23:59:59+02:00;5;Salzburg;AstraZeneca;1;16548
2021-03-29T23:59:59+02:00;5;Salzburg;AstraZeneca;2;19
2021-03-29T23:59:59+02:00;5;Salzburg;AstraZeneca;3;0
2021-03-29T23:59:59+02:00;5;Salzburg;BioNTechPfizer;1;46297
2021-03-29T23:59:59+02:00;5;Salzburg;BioNTechPfizer;2;25188
2021-03-29T23:59:59+02:00;5;Salzburg;BioNTechPfizer;3;0
2021-03-29T23:59:59+02:00;5;Salzburg;Janssen;1;2
2021-03-29T23:59:59+02:00;5;Salzburg;Janssen;2;0
2021-03-29T23:59:59+02:00;5;Salzburg;Janssen;3;0
2021-03-29T23:59:59+02:00;5;Salzburg;Moderna;1;3126
2021-03-29T23:59:59+02:00;5;Salzburg;Moderna;2;1156
2021-03-29T23:59:59+02:00;5;Salzburg;Moderna;3;0
2021-03-29T23:59:59+02:00;5;Salzburg;Other;1;24
2021-03-29T23:59:59+02:00;5;Salzburg;Other;2;8
